40.69610226,-73.96751037,"Washington Ave & Park Ave"
40.69383,-73.990539,"Cadman Plaza West & Montague St"
40.70355377,-74.00670227,"South St & Gouverneur Ln"
40.70955958,-74.00653609,"Fulton St & William St"
40.72453734,-73.98185424,"E 6 St & Avenue B"
40.75320159,-73.9779874,"E 43 St & Vanderbilt Ave"
40.711066,-74.009447,"Fulton St & Broadway"
40.717571,-74.005549,"Leonard St & Church St"
40.69991755,-73.98971773,"Cadman Plaza E & Red Cross Pl"
40.696192,-73.991218,"Clinton St & Tillary St"
40.69236178,-73.98631746,"Lawrence St & Willoughby St"
40.689888,-73.981013,"DeKalb Ave & Hudson Ave"
40.73624527,-73.98473765,"E 19 St & 3 Ave"
40.72953837,-73.98426726,"E 11 St & 1 Ave"
40.7153379,-74.01658354,"Vesey Pl & River Terrace"
40.72405549,-74.00965965,"Watts St & Greenwich St"
40.72043411,-74.01020609,"Greenwich St & N Moore St"
40.71450451,-74.00562789,"Reade St & Broadway"
40.71173107,-73.99193043,"Pike St & Monroe St"
40.71219906,-73.97948148,"Cherry St"
40.74238787,-73.99726235,"W 20 St & 7 Ave"
40.72903917,-73.99404649,"Washington Pl & Broadway"
40.73047747,-73.99906065,"Sullivan St & Washington Sq"
40.7037992,-74.00838676,"Old Slip & Front St"
40.72580614,-73.97422494,"Avenue D & E 12 St"
40.71269042,-73.98776323,"Madison St & Clinton St"
40.71782143,-73.97628939,"Stanton St & Mangin St"
40.71739973,-73.98016555,"Columbia St & Rivington St"
40.69794,-73.96986848,"Clinton Ave & Flushing Ave"
40.6851443,-73.95380904,"Monroe St & Bedford Ave"
40.73649403,-73.99704374,"W 13 St & 6 Ave"
40.73652889,-74.00618026,"Bank St & Hudson St"
40.728846,-74.008591,"Greenwich St & W Houston St"
40.72490985,-74.00154702,"W Broadway & Spring St"
40.71850211,-73.98329859,"Rivington St & Ridge St"
40.71559509,-73.9870295,"Clinton St & Grand St"
40.70530954,-74.00612572,"Front St & Maiden Ln"
40.76340613,-73.97722479,"W 56 St & 6 Ave"
40.68539567,-73.97431458,"S Portland Ave & Hanson Pl"
40.69363137,-73.96223558,"Emerson Pl & Myrtle Ave"
40.71602118,-73.99974372,"Bayard St & Baxter St"
40.71622644,-73.98261206,"Bialystoker Pl & Delancey St"
40.73261787,-73.99158043,"E 11 St & Broadway"
40.73291553,-74.00711384,"Christopher St & Greenwich St"
40.75510267,-73.97498696,"E 47 St & Park Ave"
40.70717936,-74.00887308,"William St & Pine St"
40.71605866,-73.99190759,"Allen St & Hester St"
40.75172632,-73.98753523,"Broadway & W 37 St"
40.70834698,-74.01713445,"West Thames St"
40.68900443,-73.96023854,"Lafayette Ave & Classon Ave"
40.68223166,-73.9614583,"Fulton St & Grand Ave"
40.693261,-73.968896,"Clinton Ave & Myrtle Ave"
40.75828065,-73.97069431,"E 53 St & Lexington Ave"
40.73038599,-74.00214988,"Carmine St & 6 Ave"
40.73224119,-74.00026394,"Washington Pl & 6 Ave"
40.694528,-73.958089,"Franklin Ave & Myrtle Ave"
